c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment,c_comment
7706,Joeann,Afghanistan,646,szEFYRED,223.71,wWev,jVeR N
7707,Hepsibah,Paraguay,534,yHyKrAw,521.9,nVI,fB
7708,Ricarda,Uruguay,251,CseBS,582.61," EtPB",JX
7709,Harl,New Zealand,410,uouqzV,406.19,sH,mh
7710,Torray,Thailand,194,huXFEzAj,765," wOIx",fFqAysVnuV
7711,Havens,Wallis and Futuna,463,rE,323.53,aV,osOGAKSQqf
7712,Fadiman,Saint Helena,474,JPYyW,642.71,OFs,htgCRpTcvw
7713,Deegan,Turks and Caicos Islands,347," VPBw",570.43,pJxUpJ,wco V
7714,Tengdin,Tuvalu,511,QGXPuri,529.49,qkMFE,LpPxVT
7715,Regan,United States,294,LIwlbBH,340.42,MqKcZy,mKCCqeHqXP
7716,Kirbee,Israel,949,LVaN,936.75,AeWo,R QO
7717,Havens,Kiribati,839,jQRBp,591.6,gzyVrCbuXi,Mat
7718,Llovera,Greece,895,ensPlTXQ,17.97,eFuLtA,L z
7719,Whiffen,"Moldova, Republic of",661,KAxtvOL,892.83,YhJKgpWciL," bcOv"
7720,Loeb,United Arab Emirates,372,WPaT,377.29,GaAknwUOo,Zmcn
7721,Erb,Cayman Islands,637,rU,317.68,vsjhNYuoF,mjNWElHI
7722,Sherrie,Guyana,920,CKBE,109.03,CUbrCNz,GBtQllOpRb
7723,Sothena,Bouvet Island,322,xVMlRm,204.99,dB,jJJFCaEXNJ
7724,Ephrem,Belarus,340,dE,102.17,ohPmrwfXU,ZLUe
7725,Orpah,"Micronesia, Federated States of",491,Xcy,125.39,pncVUyvVtD,pNFs
7726,Engdahl,Argentina,270," zEDWX",48.58,ZQgz K,dacFe
7727,Truc,Western Sahara,639,WHrdf n,31.56,Vyvbv,jj
7728,Rogerio,Greenland,777,nOW,957.43,WfHqOGdE,XnDmuO
7729,Gahl,Guyana,888,VG,330.25,PFGfqB,yetxmdupyu
7730,Levey,Martinique,785," mIt",428.81,rD,WhosY
7731,Carri,Turks and Caicos Islands,310," fXmnUj",625.88,hQ,ROgf
7732,Hachmin,Ireland,899,viV,62.23,dgAjovhA,Dyw
7733,Janene,Denmark,588,Ydz,462.74,EIFXpPnPIa,dnbYE
7734,Ephrem,Cyprus,471,FyLYFSOb,115.65,bb WLIgGvQ,VAzTczo
7735,Elisha,Tajikistan,513,doKiVBpFF,845.26,EZR,TrJPTYT
7736,Arley,Saudi Arabia,857,gsebofh,946.45,oGErtJFklx,TbygeCJ
7737,Kosey,"Iran, Islamic Republic Of",490,xK,134.2,G dzuVg,PooUt
7738,Rozanna,Chad,802,qUNY,176.64,krzoLqJR,BAZ
7739,Evvie,Burundi,942,UIT,755.62,vCBPwItUS,HZYuonGxv
7740,Telfer,Isle of Man,929,Ry,405.13,fNCtwLnp,QahjEzfa
7741,Clie,Netherlands,438,LUZcMplh,516.24,Lbxjj,TPGFQZMO
7742,Atonsah,Ukraine,298,wOgRRJM,248.66,FtOfTVae," lxsbZoc"
7743,Armanda,Burkina Faso,338,srevxS,242.53,FSSpBPBW,XDBU
7744,Mata,Malawi,19,XgtIh,182.6,pq,IwY
7745,Kellby,Paraguay,896,BV,956.22,ZEUhZU,wKZ
7746,Eno,Trinidad and Tobago,790,SaYlDiX,980.34,FUTt,FGWRXMgw
7747,Shama,Guatemala,461,EvVUXJJRK,881.98,Csxz,"htXjuSh "
7748,Lalitta,Fiji,292,iZR,829.69,VDZe,ASTQLuRn
7749,Zuzana,Niue,188,SxqYaV,991.18,IeKXiRzSO,BvTui yjc
7750,Orlene,Solomon Islands,813,cgzOb,461.33,ifQLWXOCrY,MwFrYahhD
7751,Dyche,Greece,548,qHwt,955.68,abXxGrJzpM,vT
7752,Thomasina,Vanuatu,135,hhfwgUJB,288.13,FLdXdTI,MXaK Xs
7753,Charmine,Slovakia,395,xxNw,68.57,"asyL ",MffBKZK
7754,Ackerley,Anguilla,748,VzdtogvzP,282.94,BksXr,sBuRBGsJn
7755,Thad,Bangladesh,574,vA,900.58,heDVxi,DqoHFGAmtt
7756,Arathorn,Tonga,836,sIe,496.18,gFvPX,kXm
7757,Niccolo,Bahrain,664,nJVIbbH,81.68,GqX,RPAoIlzeP
7758,Raychel,Mongolia,371,NhNqO,547.83,YZ,OQFvOsoitu
7759,Pulsifer,Bangladesh,643,vRNF,289.98,KNb,bnDTMpSGD
7760,Bigner,Slovakia,983,DHVZI,850.67,KGKGDLpAN,hB
7761,Carvey,Kuwait,495,UGXjWbUNh,376.66,WlciRqIfw,"Ma "
7762,Gusella,Serbia and Montenegro,968,QSxxE,139.32,pGhkm,gczfQyX
7763,Jacinda,Palau,534,BGUDum,331.08,EaHCdL,owwHeRoCz
7764,Lilybelle,Libyan Arab Jamahiriya,755,LipiKlh,476.87,urum,Jy
7765,Obed,Sao Tome and Principe,957,LjNS,94.2,QaFgsAqJg,ldqgyK
7766,Kiersten,Northern Mariana Islands,238,KgsunZzYP,691.57,dfJIyOPsB,WNLJxJmwQL
7767,Damarra,Gambia,783,GmLIUVIfq,860.74,Hubb,drsWxOT
7768,Cohdwell,Macao,170,KS,964.73,pC,IpLYxdlkHR
7769,Quinn,Saint Lucia,688,VeyhsL,880.16,bB,rbLLqxlF
7770,Cutlerr,Bolivia,273,ywXpU,991.7,Mi,IQEWTPJg
7771,Sadowski,Swaziland,872,ZmR,19.4,pSoYl,"  udiot"
7772,Natalia,Croatia,306,NorIUVRB,399.23,hIPy,jsIuwULwG
7773,Rolf,South Africa,191,kPR,857.99,twDO,Qsgjtc
7774,Chauncey,Pakistan,365,jU,610.3,XBXqZ,dW
7775,Kare,Solomon Islands,543,Pjnkiv,538.07,QkOp,oWWhPZQ
7776,Gualtiero,Luxembourg,599,le,243.26,GqpjjdyW,fzXS
7777,Cadmar,"Virgin Islands, U.S.",17,tT,754.06,UWu,IIkN
7778,Persse,Palau,538,VzaAEXVG,592.73,TgIfElxpWf,cQLS
7779,Riva,Bolivia,350,oLmLm,986.6,sHaSTe,ZOaZ
7780,Berl,Turks and Caicos Islands,197,joctvwW,966.21,Kz,eKniRJAVt
7781,Pierette,Pakistan,291,CkCXVxn,999.92,mlscDgH,wXArQUP
7782,Leler,Åland Islands,190,Adju yfNH,588.4,LzSOpOFOTM,JGJyYYsUG
7783,Modie,Ethiopia,978,Ho,447.65,nzx,yzRFNs
7784,Tybald,Slovenia,718,qrrVbdSnz,798.35,rKqzfHz," lIjdwLEPn"
7785,Honoria,Bosnia and Herzegovina,745,deaHviGRM,84.42,vMBr,isnFVYSg
7786,Leary,Iceland,251,y wrJQI,730.05,flLwJs,eSZPvz
7787,Riva,Zambia,794,lMvPUfV,729.49,dlTkiIaAyj,fzD
7788,Crudden,Monaco,472,"OSnnzVEK ",264.24,qgYApcnlgD,PtYObYhKQe
7789,Ethban,Togo,978,CuJWS,251.87,zju,WTsuDHR
7790,Sholley,Guinea-Bissau,933,bNpkpAE,154.15,cRzLsoWuo,BjW
7791,Nance,Suriname,124,wETlm,741.48,wysSaiAsz,zD xMrEB
7792,Strephon,Portugal,531,Tuhi,382.93,WFIpnH,ngOQ
7793,Lutero,Tokelau,897,Awxy,44.51,iVcbJou,IJQZqcQE
7794,Waldron,Lithuania,327,GFc,885.31,oyAStc,gvgYQzyGPD
7795,Even,Cayman Islands,478,MHe,987.12,WvrNudD,vhjVH qo
7796,Zachary,"Taiwan, Province of China",440,DzyKUPrk,260.9,EBhGrDkWRT,PRaO
7797,Ariella,Belize,771,vgx,415.17,se,VUpuMzLlg
7798,Natalia,Turks and Caicos Islands,352,rrcGl,469.15,iAnVGCad,WomafKvBo
7799,Orpah,France,977,VBh,886.47,JKGMqCsU,zRmxrtxI
7800,Auberbach,Gibraltar,218,sABGnXp,109.6,xVTm,nFiOg
7801,Karna,Palau,745,ZBdquPtr,815.52,PkGa,BkibYLMoF
7802,Bouchard,Cambodia,602,Pk FbVqc,72.01,If tQYp,De
7803,Plato,El Salvador,707,aGYMZoo,363.31,aCNQiKMzG,QHJgrWud
7804,Cherianne,Nigeria,939,KDe,513.78," OgHK",GhRmuTbmXs
7805,Harl,Turks and Caicos Islands,263,PGY,10.15,UAEWC,HEBwzP
7806,Baudin,Austria,341,aPNBJn,67.21,zC,BvsQcc
7807,Orlene,Equatorial Guinea,206,zPdwDNN,473.37,hJScPOV,Xy
7808,Connelly,Latvia,587,ganF,390.74,iUkW,WbFNGqbMT
7809,Ludewig,Austria,694,ijOlMDDZ,635.15,NVcfuuQz,giRk
7810,Raama,Montserrat,556,upVAS,784.97,vbIocpl,oWfwfsFYIk
7811,Roche,"Cote D""Ivoire",98,yS,461.74,WpbTd,iurGM
7812,Fillbert,Ireland,831,ugs,401.52,LRVkKYnMUl,By
7813,Rossner,Guernsey,221,EaEuL,722.11,XTV,cO
7814,Seagraves,Malaysia,89,GILivy,797.99,hjPqq cwcF,GknJPBI
7815,Annice,Malaysia,407,gidw,640.27,RsXISNZ,xbYMksWE
7816,Orpah,Cambodia,140,MecyhAfAg,306.95,MG,SniH
7817,Helfand,Macao,768,QIfgnuTv,349.25,jTF,tzMjHzuQZv
7818,Euridice,Cayman Islands,544,YZEMEgn,769.5,CyYKATA,Ik
7819,Alice,Falkland Islands (Malvinas),74,fKqmv,815.42,fc,qOqGKSqoh
7820,Jacinda,"Tanzania, United Republic of",101,hBDWdfOof,507.04,saBrkqtZMy,CIlmblzfX
7821,Eldrid,Iraq,83,XipKTe P,945.62,GnBXRwrMD,rKXUoippPC
7822,Havens,Cyprus,571,IZNSp,186.9,OJRDuea,pg N
7823,Freddi,Kiribati,572,Pq,641.82,hv,vZHqvaC
7824,Schonfeld,Norway,613,VGnu,358.54,JeDIZU,nchHKGHD
7825,Evvie,Brunei Darussalam,732,FR,394.92,bNJRuC,ZWPQhbv
7826,Tice,Togo,844,XqnXAi,518.83,IqHxsUNO,UIA
7827,Cath,Solomon Islands,291,RWUWqYIbD,740.36,B OwaLc,fRmD
7828,Federica,Australia,77,MAJ,59.61,NixWtgMPa,hQc
7829,Fry,British Indian Ocean Territory,729,fp,318.45,wCnAHBQbT,XiiBwB
7830,Arley,Singapore,676,"HE ",404.7,SnJiDkpu,MZBO
7831,Brunell,Brunei Darussalam,843,mS,904.1,yOlMpPK,PLeOOSWXXO
7832,Amethist,Liechtenstein,442,AkdOac,794.18,JCrcdcUqoT,gjJ
7833,Rodmann,Barbados,9,DdCagjUJ,845.64,zoTxf,muxFPZvtad
7834,Cassius,"Moldova, Republic of",776,fcZZY,16.42,LoapegdfR,UdAt
7835,Riva,Cameroon,999,gpztdKE,863.78,RWokjL,qRX QLxSD
7836,Sibyls,Wallis and Futuna,301,cZElKE,30.38,KUkneYWqf,Ctopu
7837,Malvino,Cook Islands,954,loGnj,966.09,fFBcgckR,aBKO
7838,Gert,Slovakia,799,kQZduUM,587.07,IVKIV,UKd
7839,Leifeste,"Congo, The Democratic Republic of the",748,gKjP,96.28,zwc,Qmog
7840,Iiette,Greece,642,laFqkRpyq,59.79,mAYUSJCMN,HV
7841,Jess,Somalia,114,pV,923.88,DiNDO,TlsY
7842,Cimbura,Jersey,674,YtksOnO,99.97,XaQlRH,gupnBs
7843,Hanshaw,Ethiopia,516,PzAsAC C,349.71,wbywxA,yGSuU
7844,Candy,Venezuela,347,CcTWJt,454.31,EFPZczv,TwJeZhPx
7845,Suzetta,Papua New Guinea,145,lCuI,294.67,OtatubBik,QmvTdxL
7846,Publia,Yemen,271,wCLLwH,248.62,YFLVdmT,LFEYie
7847,Guthrie,Puerto Rico,649,LOi,487.22,UW,xMkrwBf
7848,Cullin,Grenada,170,flXrujS,31.51,WnGV,teShaWbC
7849,Thema,Central African Republic,593,pWAzQPc,544.37,ew,SrBkWbcA
7850,Baptlsta,Afghanistan,392,fvAJIpPN,761.54,fZAPs,eyfpSFbt
7851,Jacinda,Portugal,361,eeBZ,450.07,SH,VgvtCGj
7852,Calhoun,Tajikistan,453,HyxD,382.9,sai,WqyZSj
7853,Aurelio,Belize,706,fhHom,774.26,Rhp,OtGkJRwFlH
7854,Ader,"Palestinian Territory, Occupied",971,HRr leb,502.14,RuT,iTHR
7855,Dash,Bhutan,833,qcLS,41.06,D kF,UzDMaylAv
7856,Khorma,Malta,946,gWCL,893.81,xwfMRJCKw,VPBGWY
7857,Argus,Guam,881,fmrbRQGq,5.01,KOrCBH,CV
7858,Maryanne,Guadeloupe,897,jOqp,480.18,pGEkz,SYIX
7859,Tiffa,United Kingdom,916,w pB,607.52,H JghkNbA,ETp
7860,Pierette,Argentina,240,CRK,182.21,VS,qavavZWYR
7861,Leifeste,Aruba,405,TWvPvuLMK,883.51,oTClyKD,SsywDYo
7862,Prouty,Guinea-Bissau,488,bg,937.49,xdGksQqL,vVn
7863,Kevon,"Congo, The Democratic Republic of the",797,MCSvCz,198.49,tK,mt
7864,Lilybelle,American Samoa,949,wUnSWe,276.69,iyIsJJn,PkXClrUlP
7865,Vivle,Saint Pierre and Miquelon,647,OoQEq KTS,168.04,LBi,PGECBmZDZG
7866,Buffum,Syrian Arab Republic,979,sDGO,621.12,xBS,hYFY
7867,Ogren,Tonga,489,prCEDrs,1000.39,atESdApYoc,soZP
7868,Etom,Lebanon,492,BoGZ,766.77,MEDjyJx,MvAH
7869,Nedrud,Bermuda,317,hJDKB,909.03,DGiwmukAw,xIfg
7870,Even,Panama,851,uyAuTrpj,65.03,VA,KjnydaoWw
7871,Miru,Solomon Islands,741,iG AqdKp,689.04,sfVhs,czf
7872,Pernick,American Samoa,797,KfijLrS,310.57,jqsUG,KkXshVa
7873,Estella,"Korea, Republic of",178,TByKzyXz,625.38,tFp,sATBXPD
7874,Vernier,Estonia,232,"OHUke ",881.18,Dje,"cPWo h "
7875,Bevin,Lithuania,617,"ekTc ",853.89,RaJC,YuWprwTaA
7876,Linehan,Liechtenstein,713,NAszfJxvM,860.51,Dw,HTvKFZ
7877,Podvin,New Caledonia,35,Gxvtn,386.17,srrYPdNDz,AwKQsOy AA
7878,Tound,Maldives,115,SwHyGhnr,568.48,PUyixvzIU,GBdGHh ePF
7879,Mata,Netherlands,233,Mcd,471.68,ipVS,L AURYlj
7880,Salchunas,Madagascar,694,kJ,847.38,NtYwIAyma,M NndjUFNY
7881,Ilka,Northern Mariana Islands,36,vwE,910.25,BEFMDublJ,ItgM
7882,Sawtelle,Egypt,866,IUbXaotP,71.62,Vj,pwDvfe
7883,Berriman,Botswana,729,hZuoziS,737.4,QyFHAYX,"eVfnq "
7884,Fosque,French Polynesia,812,GbndSDDP,538.19,pZUNKl,MKGz
7885,Tippets,Pakistan,760,WsEtt,801.71,VUlAKzWOxt,zjQxeI
7886,Connelly,Cambodia,517,iDExGm,44.75,RqL,NXKMoypVe
7887,Kinnard,Brazil,142,RFHONLVwO,832.88,tiLy,"m "
7888,Winthorpe,Switzerland,553,ElL,366.53,MA,Vi
7889,Sophronia,Turks and Caicos Islands,628,BnDnO,300.81,xjPaQoBRKU,HRPMfGuAm
7890,Danby,Portugal,68,dL,154.54,MzwCYjL,HfrG
7891,Frodi,"Tanzania, United Republic of",493,"  RxYKKSN",244.78,uu,KVfqAOuwh
7892,Zetta,United Arab Emirates,944,jeAa,606.07,Zc,iTxG
7893,Dowski,Jordan,225,wHPy,616.93,Vgjqgj,xnIVF uDut
7894,Cleavland,Liberia,381,kUAnBnOJ,760.08,vxYAhDjF,HOoyj
7895,Estella,Turkmenistan,698,jWzUsc,653.12,KXzrHc,QqTB
7896,Othilia,Trinidad and Tobago,313,eLvZP,748.04,KAFP,zBuTTP
7897,Payson,Angola,600,KMxHhUV U,123.52,qLGPwGGx,byLPS
7898,Tacye,Netherlands Antilles,987,McaAT,162.34,ZsZMfXyBm,RUD
7899,Old,Puerto Rico,250,TJEjoCtLi,609.11,T VFDzLB,KySV CKUfB
7900,Corabella,Sao Tome and Principe,828,RN,971.97,hyGC bJh,knMln
7901,Lasley,United Arab Emirates,595,XoFc,99.7,nWMv,KXqYJC
7902,Emmaline,Tonga,282,zMRqnrKFr,135.78,pf,BoSEtadSg
7903,Santoro,Mauritius,832,snb,92.75,GKS vK,moiNGvRO
7904,Carleen,Kazakhstan,495,XWfBKJ,835.06,xZBYwrb,IY
7905,Tarrant,Qatar,723,wAA LM,13.6,TzTxYvtlK,yKNioOt
7906,Raama,Australia,259,HN,716.41,WbI,slpnEQRc
7907,Scammon,Somalia,735,IqnaxpuJ,605.66,AMiWXTjTWc,gfFWYVA
7908,Janith,Senegal,851,prNC,933.84,ngyy,dKhgDC
7909,Japeth,Mayotte,424,ctEv,779.56,Iu,ZTi
7910,Cornelia,Afghanistan,289,HWJrnmcX,607.08,RZx,VWEj
7911,Rese,Uruguay,617,HHApLiDG,646.22,TdtJPy,nEXwUbi
7912,Girardo,Yemen,579,"jeXPTCOA ",181.38,IVH,IkGxP
7913,Stelle,Ecuador,505,byWygXIJ,760.38,pKdwQieeYi,YlRQMLCEE
7914,Pulsifer,Sudan,951,ZCFy,957.01,HVB,jBB oYM
7915,Minetta,Central African Republic,965,AoaR,809.11,ydHlGKV,xitllctoQ
7916,Bury,Panama,673,sfwfyo,546.63,jU,pO MUhvw
7917,Hutchison,"Taiwan, Province of China",88,dr tfSRe,908.1,LxoD,vcA
7918,Donell,Zimbabwe,82,WPp,105.76,S GIhFg,CFMuEyl wo
7919,Thomasina,"Virgin Islands, U.S.",812,GgfKp,219.6,HOpC,Csq
7920,Johanna,Estonia,676,KX,610.75,QETgqRNdu,DYsLUDkM
7921,Reidar,Netherlands Antilles,759,shZl,145.47,VR,rBNoeXE
7922,Lalitta,Bolivia,316,XoFEW,109.81,iITb,XiR
7923,Rooney,Ukraine,370,BzEhA,510.63,GckcAlQU,qVmlWJIzTJ
7924,Barney,Hungary,691,mWKW,524.46,tiyUK," pt"
7925,Dominy,Costa Rica,802,KCSeTvyCF,784.94,AZgsPrmg,Au
7926,Candy,Reunion,406,aJ,916.87,wWuw,tKkJXSdF
7927,Montgomery,Netherlands,855,OIyJpu,502.61,mXKZScDhYI,uuTgIvE
7928,Gilbertson,Pitcairn,618,TR,531.27,MQntc,NBZ
7929,Emerson,Belize,852,nxNxG,753.28,SybG,nkUSjkmJrq
7930,Bow,Colombia,889,ZWerwid,815.05,dpmRQgEcKQ,wlR
7931,Dalli,Sweden,110,Sl,818.77,FwVwkDTxPP,eKEPhTILv
7932,Shaddock,Antigua and Barbuda,128,XirvznDaP,59.4," lHxvfPFJ",qpeviK Qj
7933,Trinetta,Saint Helena,500,HZRGe,459.61,GCAGpUz,lo JwPIHyR
7934,Center,Bolivia,487,qeB,969.11,emnTRIkva,UUZXi
7935,Sacken,Turkey,730,ElZBChzrx,978.49,fDdcyjz,KTWRoGJ
7936,Jerold,Cambodia,449,DI,573.91,xaOFmQXWpN,kgZUVH
7937,Cristi,Malta,258,CftHQSWb,549.91,KguAbJA,Ei
7938,Wyn,Libyan Arab Jamahiriya,961,xVWhxtLw,740.81,HGyiqyC,HQOzU
7939,Middleton,Cayman Islands,596,aYjjb rE,618.85,gkcccUbw,gOyr
7940,Callista,Cyprus,223,rbOhpBE,796.85,hHZZnsfz,OL
7941,Lenny,Burundi,352,IbrggNj,669.13,YooYVt,NhICFHv
7942,Jeanne,Uzbekistan,980,TDDCZBOFm,352.92,TOtRykbxaV,eLAyExPVJE
7943,Thilda,Bermuda,66,xRh,926.14,Nug,IpYajpR
7944,Tjon,Macao,524,vJo,467.57,jSciSEzbB,MVXUsxu
7945,Sinegold,Guyana,803,RXxZCP,112.5,CLwc,EpYlTgF
7946,Vanni,Kiribati,1,oG,107.93,pJPXqJPDtk,xttAmmD
7947,Hailee,Bosnia and Herzegovina,261,Lgb,695.24,YGtvgbZ,hq
7948,Sabella,Niue,575,NUKY,874.24,YtN,VnMyvy
7949,Rugen,Macao,348,ex,676.42,rmdmSeDOU,xtMMRk
7950,Chabot,AndorrA,990,GSO,680.02,nXFqVeFbUl,mbcAMmHkuK
7951,Pulsifer,Panama,539,PCyBl,813.33,qMVvicUXwq,TVeiKKuCDU
7952,Marden,Bahamas,609,KEf,77.98,hoDHHIgD,gSBeJWf
7953,Maiah,Jordan,541,sOeLy,730.3,gwIgVlNH,idfTfqkDuy
7954,Nickola,Mayotte,606,MBnsDtyvx,521.92,GAxD,wtHCqe
7955,Pacorro,Montserrat,364,DvGmIPz,543.66,vlTOTe,kC
7956,Isacco,Timor-Leste,234,CtTwxmJga,175.9,iHmMWcp,tCrQ
7957,Aaberg,"Congo, The Democratic Republic of the",765,dZCmIb,316.69,c lCaEMvJw,PJ
7958,Heidt,Cuba,815,leLj,905.38,pNcgDEUbH,PjRXwhAqVM
7959,Ralfston,Swaziland,825,t UJ,132.75,PoMvBswfUy,fMt
7960,Chem,Syrian Arab Republic,316,TUWJEjZlT,996.82,EtdJ uQcj,PRP
7961,Holtz,Ecuador,965,betxDP,351.76,orKwAgkE,CyDmh
7962,Jary,Albania,327,fAIuEA,570.61,qCMbLj,FoRJSIOGa
7963,Pitt,Afghanistan,632,mrnzICusx,984.09,bYJlVsclZv,xMDWJfwMnt
7964,Percy,Madagascar,408,vqwk,280.78,aePMqXHw,ekKEe
7965,Strephon,AndorrA,433,IGyQMEDO,375.33,TYIUmp,kTz
7966,Harriman,Marshall Islands,321,vSK,458.3,IhyUW,wGppLujjgO
7967,Smitt,Czech Republic,258,yRc,670.17,RTCJ,lcIBjdJnzf
7968,Nicoline,Bosnia and Herzegovina,515,Irh,691.08,qaXFsqrlh,BBTtG
7969,Bouchard,Singapore,797,LAeFJ,18.18,FTtEB,PUdC
7970,Neils,Northern Mariana Islands,922,lojkcKt,297.11,MGjgAQ,xVe
7971,Talia,Grenada,105,raUyaDM,200.98,PDdbuFNa,uY
7972,Vins,Slovakia,217,xgGrUi,575.99,oVkts,OpJfK
7973,Emmy,Benin,14,QRZRXX,452.98,PYOFsb,VjYj
7974,Llovera,South Africa,486,atUAs,195.75,L H,OLS
7975,Morrill,Guinea,817,DeabtGGW,712.92,GVqUkOQ,Iuelrk
7976,Stoller,Cyprus,373,NH,68.92,lTHmLQTe,cTXca
7977,Angelis,Uganda,290,vlBKGRvL,167.63,ncB OYr,CpjBt
7978,Elisha,Sri Lanka,940,piEO,844.71,BggucZ,JhdQJNg
7979,August,Peru,530,tkgsY,229.46,NCun,RtUCMLi
7980,Kaete,Brazil,850,LIz,607.52,gr,wFEy
7981,Gale,"Virgin Islands, British",65,kXTbJUGqE,643.98,DorisCP,FnRqklwA
7982,Tippets,Lesotho,809,xBdm,820.38,osPVVA,dZIX
7983,Natalia,Liechtenstein,950,SKtWqV,290.87,jqKKv,TZkJ
7984,Wolfgram,Botswana,535,MbqlQpENl,972.01,YEYqOcbjtf,fhJPV
7985,Peg,Sweden,543,GkxPnb,965.04,yXFCSMd,ldAz Fn
7986,Federica,Niger,641,jM,330.5,WWN,JKQUH
7987,Margret,Jamaica,844,IRap,864.21," vKvRj",wQQZyEA
7988,Estella,Turkmenistan,559,IvvTpSCTf,658.21,gQRnOQO,UO
7989,Morgun,Bosnia and Herzegovina,966,WWZ,553.08,qOYKoBMt,ymMjGzDyPE
7990,Buffum,Tonga,136,hGWaba,688.45,PeJWjDTes,lKoQffI
7991,Diann,Austria,106,pblYosSM,515.71,pLXN,GfSL
7992,Avi,Canada,999,BStDRiFP,875.01,OO,xPVjYdlh
7993,Richers,Yemen,777,LDwkneIb,199.42,Qv,nb
7994,Barbey,Macao,970,rrow,331.22,vz,hJzbxY
7995,Hathaway,Chad,598,rkdzKdNE,228.7,jMB,bnY
7996,Vacuva,"Congo, The Democratic Republic of the",951,YfShtu,597.6,igxuryQKq,zteVgcOU
7997,Hartnett,Tunisia,463,EMIlQk,108.04,BvWRZLx,HYkYADDhuR
7998,Kamaria,Antarctica,215,ivVkpsSR,631.49,RxGznP,ZteebdX
7999,Amethist,Equatorial Guinea,639,NLb,874.27,mC,Lt
8000,Dermott,Mozambique,96,EGEiUFR,575.07,NNaQBEac,ACXfGtdJu
8001,Dudley,China,935,kJs MJek,515.23,ZvFxN,kVX
8002,Nerita,"Micronesia, Federated States of",495,hDEmEVJ,679.29,tRvP zebu,cxwUoC
8003,Edee,Nigeria,614,yUOCjEQd,162.5,GZoZFtd,deuOU cO
8004,Campball,Macao,805,bLPVCkG,323.53,wiEsLW,swWUzF
8005,O'Rourke,Faroe Islands,530,wgSTqvQ,706.62,dA,Zbfdg
8006,Faust,Togo,658,KDtdpYlT,930.04,aVElT,IycNkIQlVv
8007,Raama,Angola,926,tPR,406.61,fflGb,Ehj
8008,Raama,"Korea, Republic of",748,OWGBD,233.61,mBShCBaFe,NkN
8009,Ammann,Uzbekistan,738,QsfRN,363.4,xVD,UrzGDR
8010,Genna,Aruba,836,OxEf,11.33,SkLfyvvuxW,Zoq
8011,Soneson,Saudi Arabia,217,XuUNh,613.06,b OifnFAR,LEvRLbAEs
8012,MacIntosh,Thailand,710,A q,666.58,"EMYE ",kAkG
8013,Buffum,Macao,843,lrwNG,814.21,grvU,tZSh
8014,Hebner,Lesotho,633,drG bVUv,677.06,IcpwI,JpuTqfV
8015,Eben,Ethiopia,87,Qww,934.37,cX,EubcvtS
8016,Merriott,Nigeria,76,Hn,78.64,hskb,EqWsuEb
8017,Mike,Gabon,353,bDPeS,320.37,bbq,TD
8018,Sancho,Turkmenistan,832,dRILNz,946.37,CXlohq,RC
8019,Jaylene,Armenia,332,TYU,229.61,cLFAjN le,vmXiO
8020,Havens,Cuba,911,UUogUS,864.44,hEq,EXyNPAKCU
8021,Garek,Central African Republic,270,X KTpbI,766.29,Afm,savxvc
8022,Odell,Senegal,656,HpExOEGvF,892.48,ZFXrNsHw,lZ
8023,Nore,Kazakhstan,782," M a",655.28,GPLP r,"xH "
8024,Armanda,Mali,851,Skl,755.9,KiMJ,a rgdnmQN
8025,Marisa,Niue,512,UBiaLIX O,23.69,MLrIgqR,xmvhsbG Ia
8026,Kristi,Haiti,319,rPTcGp,879.74,VcgY,rK
8027,Rugen,Guadeloupe,821,"a ",542.74,NQhGWIKOJ,SXDQPi
8028,Gaal,Lesotho,247,Hm,329.77,ykiLBFo,wEftZZqMe
8029,Dex,Martinique,498,NTNM,418.36,HLPtCUSnXK,"v "
8030,Primalia,Azerbaijan,130,LCdl,883.13,Il,JdtkUDbZtv
8031,Erminia,Romania,719,Yb,891.4,faujHe,gx
8032,Odell,Bulgaria,329,vlvNmM,856.54,GMoJnzf,wOGSKQ
8033,Marijo,Saint Vincent and the Grenadines,518,cnVmNDX,677.63,Jk,ZuAyakUz
8034,Anestassia,Malawi,624,fZ,474.54,EnHMEI,hty
8035,Dulciana,Niger,445,kb,872.15,BtdRJVQQCl,vyWe
8036,Pauly,Gabon,544,nwFABWX,541.89,VOfbAGA,ONfG
8037,Berard,Turkey,768,RUJV,727.76,wgkvN Mc,GfXTjRinL
8038,Hebner,Thailand,668,xtWPGDz,271.59,dIPC,OAWIGwab
8039,Gaynor,"Micronesia, Federated States of",17,cUW,906.52,OthNKK,CJp
8040,Dunkin,Palau,68," mqp ",310.06,Uc,gH kZQ
8041,Daniele,Sudan,84,KICv,747.97,cTPHDhdZoh,MBtyiS
8042,Monaco,Brazil,518,IgPRx,517.23,laQw,wdv
8043,Kiyoshi,French Polynesia,494,fFrk,627.36,ednkxCw,PTKkPJ
8044,Kristi,Chile,935,fHOkPDC,737.85,EQfP,ApVpYC
8045,Munn,Turks and Caicos Islands,329,Sv,546.99,SxVCKMG,ylH
8046,Reinke,Australia,313,zfClSt,669.75,vWiNV,wcDaFDN
8047,Deegan,Comoros,721,WOMEVB,941.71,hfn,oQeqr
8048,Aloise,Senegal,559,IRPa,538.12,tOJNe,biopYjc
